Num;ID;Energy_kcal;Protein_g;Fat_g;Carb_g;Sugar_g;Fiber_g;VitA_mcg;VitB6_mg;VitB12_mcg;VitC_mg;VitE_mg;Folate_mcg;Niacin_mg;Riboflavin_mg;Thiamin_mg;Calcium_mg;Copper_mcg;Iron_mg;Magnesium_mg;Manganese_mg;Phosphorus_mg;Selenium_mcg;Zinc_mg;VitA_USRDA;VitB6_USRDA;VitB12_USRDA;VitC_USRDA;VitE_USRDA;Folate_USRDA;Niacin_USRDA;Riboflavin_USRDA;Thiamin_USRDA;Calcium_USRDA;Copper_USRDA;Magnesium_USRDA;Phosphorus_USRDA;Selenium_USRDA;Zinc_USRDA
2477;9432;55;0.41;0.08;14.3;11.46;1.2;10;0.016;0;3.1;0;2;0.385;0.038;0.013;5;0.075;0.29;5;0.029;13;0;0.08;0.0111111111111111;0.00941176470588235;0;0.0344444444444444;0;0.005;0.0240625;0.0292307692307692;0.0108333333333333;0.00416666666666667;8,33E+09;0.0119047619047619;0.0185714285714286;0;0.00727272727272727
1385;6351;87;0.79;1.59;18.25;7.94;0.8;0;0;0;1.9;0;0;0;0;0;0;0;0.29;0;0;0;0;0;0;0;0;0.0211111111111111;0;0;0;0;0;0;0;0;0;0;0
5442;17364;112;19.78;3.56;0.18;0;0;85;0.23;55.56;0;0.57;0;9.064;1.529;0.462;9;0.415;14.7;19;0.105;312;105;2.36;0.0944444444444444;0.135294117647059;23.15;0;0.038;0;0.5665;117.615.384.615.385;0.385;0.0075;0.000461111111111111;0.0452380952380952;0.445714285714286;190.909.090.909.091;0.214545454545455
6682;21100;273;14.72;16.92;15.37;0;0;0;0.16;1.32;0.4;0;36;2.81;0.19;0.14;93;0.08;2.29;20;0.123;153;11.2;2.59;0;0.0941176470588235;0.55;0.00444444444444444;0;0.09;0.175625;0.146153846153846;0.116666666666667;0.0775;8,89E+09;0.0476190476190476;0.218571428571429;0.203636363636364;0.235454545454545
8347;36409;256;11.72;13.25;22.39;1.2;2.9;89;0.149;0.45;0;0.44;3;0.483;0.127;0.042;325;0.037;0.56;36;0.125;271;15;1.87;0.0988888888888889;0.0876470588235294;0.1875;0;0.0293333333333333;0.0075;0.0301875;0.0976923076923077;0.035;0.270833333333333;4,11E+09;0.0857142857142857;0.387142857142857;0.272727272727273;0.17
6114;19130;577;12.82;38.46;46.15;38.46;3.8;0;0;0;0;0;0;0;0;0;192;0;1.85;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.16;0;0;0;0;0
4539;15084;129;19.68;4.97;0;0;0;17;0.3;4.4;0;0.64;15;6.536;0.186;0.023;215;0.069;0.64;30;0.024;337;33.2;0.76;0.0188888888888889;0.176470588235294;183.333.333.333.333;0;0.0426666666666667;0.0375;0.4085;0.143076923076923;0.0191666666666667;0.179166666666667;7,67E+09;0.0714285714285714;0.481428571428571;0.603636363636364;0.0690909090909091
1812;7969;333;12.36;29.43;4.78;2.38;0;10;0.095;0.72;16.2;0.39;0;3.694;0.209;0.146;40;0.059;0.93;15;0.054;199;18.7;1.55;0.0111111111111111;0.0558823529411765;0.3;0.18;0.026;0;0.230875;0.160769230769231;0.121666666666667;0.0333333333333333;6,56E+09;0.0357142857142857;0.284285714285714;0.34;0.140909090909091
241;2010;247;3.99;1.24;80.59;2.17;53.1;15;0.158;0;3.8;2.32;6;1.332;0.041;0.022;1002;0.339;8.32;60;17.466;64;3.1;1.83;0.0166666666666667;0.0929411764705882;0;0.0422222222222222;0.154666666666667;0.015;0.08325;0.0315384615384615;0.0183333333333333;0.835;0.000376666666666667;0.142857142857143;0.0914285714285714;0.0563636363636364;0.166363636363636
1629;7041;326;14.1;28.5;2.2;0;0;8308;0.19;13.46;0;0;30;4.3;1.03;0.272;26;0.24;6.4;12;0.155;230;58;2.3;923.111.111.111.111;0.111764705882353;560.833.333.333.333;0;0;0.075;0.26875;0.792307692307692;0.226666666666667;0.0216666666666667;0.000266666666666667;0.0285714285714286;0.328571428571429;105.454.545.454.545;0.209090909090909
1604;7015;323;14.3;27.8;2.98;2.98;0;0;0.13;2.05;0;0.27;5;3.3;0.23;0.25;48;0.08;1.03;16;0.04;134;17;2.1;0;0.0764705882352941;0.854166666666667;0;0.018;0.0125;0.20625;0.176923076923077;0.208333333333333;0.04;8,89E+09;0.0380952380952381;0.191428571428571;0.309090909090909;0.190909090909091
3269;11553;42;1.56;0.19;9.94;0;1.8;43;0.267;0;12.7;0;22;1.242;0.133;0.073;17;0.181;0.93;19;0.301;39;0.8;0.23;0.0477777777777778;0.157058823529412;0;0.141111111111111;0;0.055;0.077625;0.102307692307692;0.0608333333333333;0.0141666666666667;0.000201111111111111;0.0452380952380952;0.0557142857142857;0.0145454545454545;0.0209090909090909
6905;21436;269;18.9;17.73;8.46;0;0;15;0.138;0.4;0;0.77;0;5.524;0.259;0.085;64;0.082;0.88;22;0.161;230;23.5;1.44;0.0166666666666667;0.0811764705882353;0.166666666666667;0;0.0513333333333333;0;0.34525;0.199230769230769;0.0708333333333333;0.0533333333333333;9,11E+09;0.0523809523809524;0.328571428571429;0.427272727272727;0.130909090909091
1520;6604;50;0;0;12.5;6.25;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
882;5083;185;26.26;8.06;0;0;0;18;0.21;0.23;0;0.27;8;4.798;0.216;0.059;11;0.077;1.4;21;0.019;149;26.5;2.78;0.02;0.123529411764706;0.0958333333333333;0;0.018;0.02;0.299875;0.166153846153846;0.0491666666666667;0.00916666666666667;8,56E+09;0.05;0.212857142857143;0.481818181818182;0.252727272727273
6295;19372;404;1.1;12.87;71.02;0;1.9;80;0.063;0.01;0;0;2;0.112;0.026;0.006;12;0.227;0.93;30;0;50;1.2;0.63;0.0888888888888889;0.0370588235294118;0.00416666666666667;0;0;0.005;0.007;0.02;0.005;0.01;0.000252222222222222;0.0714285714285714;0.0714285714285714;0.0218181818181818;0.0572727272727273
2463;9412;63;0.39;0.16;15.01;9.69;3.1;1;0.026;0;4.4;0.12;0;0.164;0.026;0.012;9;0.078;0.19;6;0.037;11;0.1;0.08;0.00111111111111111;0.0152941176470588;0;0.0488888888888889;0.008;0;0.01025;0.02;0.01;0.0075;8,67E+09;0.0142857142857143;0.0157142857142857;0.00181818181818182;0.00727272727272727
1549;6931;49;1.41;1.48;7.53;5.5;1.8;33;0.173;0;2;2.4;13;3.917;0.061;0.024;27;0.081;0.78;18;0.137;34;1.4;0.2;0.0366666666666667;0.101764705882353;0;0.0222222222222222;0.16;0.0325;0.2448125;0.0469230769230769;0.02;0.0225;9,00E-05;0.0428571428571429;0.0485714285714286;0.0254545454545455;0.0181818181818182
4399;14545;1;0;0;0.2;0;0;1;0;0;0;0;1;0;0.004;0.01;2;0.015;0.08;1;0.044;0;0;0.04;0.00111111111111111;0;0;0;0;0.0025;0;0.00307692307692308;0.00833333333333333;0.00166666666666667;1,67E+09;0.00238095238095238;0;0;0.00363636363636364
7981;28246;500;8.6;23.8;64.1;1.4;2.2;0;0.03;0;0;0;0;4.8;0.36;0.6;0;0;4.1;16;0;69;0;0.8;0;0.0176470588235294;0;0;0;0;0.3;0.276923076923077;0.5;0;0;0.0380952380952381;0.0985714285714286;0;0.0727272727272727
7230;23183;252;18.72;19.36;0.64;0;0;2;0.417;1.73;0;0;3;4.388;0.249;0.089;8;0.068;1.83;20;0;146;20.2;4.48;0.00222222222222222;0.245294117647059;0.720833333333333;0;0;0.0075;0.27425;0.191538461538462;0.0741666666666667;0.00666666666666667;7,56E+09;0.0476190476190476;0.208571428571429;0.367272727272727;0.407272727272727
4500;15045;85;17.66;1.06;0;0;0;15;0.3;3.6;0;0;9;1.9;0.114;0.03;14;0.027;0.32;26;0.02;201;36.5;0.45;0.0166666666666667;0.176470588235294;1.5;0;0;0.0225;0.11875;0.0876923076923077;0.025;0.0116666666666667;3,00E-05;0.0619047619047619;0.287142857142857;0.663636363636364;0.0409090909090909
1790;7944;112;13.5;3;7.7;4;0.4;2;0.294;0.22;10;0;4;5.159;0.114;0.033;16;0.039;2.2;20;0.02;158;29.9;2.1;0.00222222222222222;0.172941176470588;0.0916666666666667;0.111111111111111;0;0.01;0.3224375;0.0876923076923077;0.0275;0.0133333333333333;4,33E+09;0.0476190476190476;0.225714285714286;0.543636363636364;0.190909090909091
532;3849;514;12.5;27;56;51;0;474;0.49;1.48;79;9;187;9.9;0.99;0.2;590;0.59;8.9;39;0;330;14.6;6.2;0.526666666666667;0.288235294117647;0.616666666666667;0.877777777777778;0.6;0.4675;0.61875;0.761538461538461;0.166666666666667;0.491666666666667;0.000655555555555555;0.0928571428571429;0.471428571428571;0.265454545454545;0.563636363636364
3792;13149;173;19.05;10.19;0;0;0;0;0.39;3.39;0;0;6;3.412;0.154;0.094;8;0.069;2.16;22;0.014;190;14.4;4.78;0;0.229411764705882;14.125;0;0;0.015;0.21325;0.118461538461538;0.0783333333333333;0.00666666666666667;7,67E+09;0.0523809523809524;0.271428571428571;0.261818181818182;0.434545454545455
1244;6076;170;17.3;4;16.1;14.51;0;0;0.2;1;0;0;32;3.3;0.24;0.2;60;0;2.23;50;0.386;225;27.6;0.21;0;0.117647058823529;0.416666666666667;0;0;0.08;0.20625;0.184615384615385;0.166666666666667;0.05;0;0.119047619047619;0.321428571428571;0.501818181818182;0.0190909090909091
7939;28204;514;3.8;25.3;68.3;44.2;0.8;0;0.02;0;0;0;0;1.8;0.2;0.23;0;0;1.5;10;0;63;0;0.4;0;0.0117647058823529;0;0;0;0;0.1125;0.153846153846154;0.191666666666667;0;0;0.0238095238095238;0.09;0;0.0363636363636364
1207;6029;46;1.59;1.19;7.19;0.79;0.8;30;0.037;0.07;1;0.07;3;1.059;0.025;0.01;0;0.054;0;4;0.182;33;1.7;0.2;0.0333333333333333;0.0217647058823529;0.0291666666666667;0.0111111111111111;0.00466666666666667;0.0075;0.0661875;0.0192307692307692;0.00833333333333333;0;6,00E-05;0.00952380952380952;0.0471428571428571;0.0309090909090909;0.0181818181818182
7305;23268;226;25.28;13.43;1.1;0;0;2;0.41;3.36;0;0;6;4.057;0.382;0.079;6;0.127;3.22;24;0;219;32.2;9.99;0.00222222222222222;0.241176470588235;1.4;0;0;0.015;0.2535625;0.293846153846154;0.0658333333333333;0.005;0.000141111111111111;0.0571428571428571;0.312857142857143;0.585454545454546;0.908181818181818
1412;6395;47;3.41;1.3;5.41;0.41;1;0;0;0;0;0;0;1.352;0.023;0.017;11;0.025;0.34;7;0.058;35;5.7;0.18;0;0;0;0;0;0;0.0845;0.0176923076923077;0.0141666666666667;0.00916666666666667;2,78E+09;0.0166666666666667;0.05;0.103636363636364;0.0163636363636364
1608;7019;455;24.1;38.27;1.86;0;0;0;0.53;2;0;0.22;2;5.131;0.3;0.63;8;0.08;1.59;18;0.04;150;21.1;3.41;0;0.311764705882353;0.833333333333333;0;0.0146666666666667;0.005;0.3206875;0.230769230769231;0.525;0.00666666666666667;8,89E+09;0.0428571428571429;0.214285714285714;0.383636363636364;0.31
1066;5623;103;22.5;0.8;0;0;0;0;0.634;6.67;0;0.22;13;7.397;0.451;0.267;3;0.211;4.5;42;0.029;236;32.5;3.5;0;0.372941176470588;277.916.666.666.667;0;0.0146666666666667;0.0325;0.4623125;0.346923076923077;0.2225;0.0025;0.000234444444444444;0.1;0.337142857142857;0.590909090909091;0.318181818181818
3473;11821;31;0.99;0.3;6.03;4.2;2.1;157;0.291;0;127.7;1.58;46;0.979;0.085;0.054;7;0.017;0.43;12;0.112;26;0.1;0.25;0.174444444444444;0.171176470588235;0;141.888.888.888.889;0.105333333333333;0.115;0.0611875;0.0653846153846154;0.045;0.00583333333333333;1,89E+09;0.0285714285714286;0.0371428571428571;0.00181818181818182;0.0227272727272727
8075;32002;359;10.42;1.37;76.31;1.53;1.2;4;0.4;0.02;4.1;0.04;347;6.127;0.087;0.603;83;0.166;2.44;32;0.882;154;32.4;1.01;0.00444444444444444;0.235294117647059;0.00833333333333333;0.0455555555555556;0.00266666666666667;0.8675;0.3829375;0.0669230769230769;0.5025;0.0691666666666667;0.000184444444444444;0.0761904761904762;0.22;0.589090909090909;0.0918181818181818
1163;5730;127;26.97;2.08;0;0;0;3;0.697;1.7;0;0.06;9;11.75;0.208;0.038;13;0.062;0.55;30;0.011;255;30.2;1.49;0.00333333333333333;0.41;0.708333333333333;0;0.004;0.0225;0.734375;0.16;0.0316666666666667;0.0108333333333333;6,89E+09;0.0714285714285714;0.364285714285714;0.549090909090909;0.135454545454545
6323;19422;471;7.1;20.8;66.9;0.22;5.9;0;0.671;0;25.7;5.47;27;7;0.267;0.208;21;0.6;1.35;89;0.44;193;8.1;0.07;0;0.394705882352941;0;0.285555555555556;0.364666666666667;0.0675;0.4375;0.205384615384615;0.173333333333333;0.0175;0.000666666666666667;0.211904761904762;0.275714285714286;0.147272727272727;0.00636363636363636
8117;35008;130;25.6;3.1;0;0;0;0;0;0;2;0;0;4;0.573;0.023;17;0;6.1;0;0;0;0;0;0;0;0;0.0222222222222222;0;0;0.25;0.440769230769231;0.0191666666666667;0.0141666666666667;0;0;0;0;0
1234;6061;112;3.55;3.42;16.87;0;1.2;21;0.07;0.15;0;0.62;21;1.49;0.071;0.067;14;0.1;0.89;6;0.2;45;4;0.6;0.0233333333333333;0.0411764705882353;0.0625;0;0.0413333333333333;0.0525;0.093125;0.0546153846153846;0.0558333333333333;0.0116666666666667;0.000111111111111111;0.0142857142857143;0.0642857142857143;0.0727272727272727;0.0545454545454545
3953;13491;162;30.09;3.77;0;0;0;3;0.882;2.28;0;0.32;5;8.975;0.328;0.089;18;0.066;3.25;17;0.005;306;30.8;5.15;0.00333333333333333;0.518823529411765;0.95;0;0.0213333333333333;0.0125;0.5609375;0.252307692307692;0.0741666666666667;0.015;7,33E+09;0.0404761904761905;0.437142857142857;0.56;0.468181818181818
2925;11109;25;1.28;0.1;5.8;3.2;2.5;5;0.124;0;36.6;0.15;43;0.234;0.04;0.061;40;0.019;0.47;12;0.16;26;0.3;0.18;0.00555555555555556;0.0729411764705882;0;0.406666666666667;0.01;0.1075;0.014625;0.0307692307692308;0.0508333333333333;0.0333333333333333;2,11E+09;0.0285714285714286;0.0371428571428571;0.00545454545454545;0.0163636363636364
6887;21417;271;19.2;13.01;19.31;0;0.8;0;0.486;0.11;0;0;0;8.317;0.122;0.12;12;0.062;0.91;26;0.207;265;19.7;0.59;0;0.285882352941176;0.0458333333333333;0;0;0;0.5198125;0.0938461538461538;0.1;0.01;6,89E+09;0.0619047619047619;0.378571428571429;0.358181818181818;0.0536363636363636
87;1094;387;34.3;5.78;49;49;0;49;0.338;3.82;5.7;0.1;47;0.876;1.579;0.392;1184;0.111;0.3;110;0.023;933;20.3;4.02;0.0544444444444444;0.198823529411765;159.166.666.666.667;0.0633333333333333;0.00666666666666667;0.1175;0.05475;121.461.538.461.538;0.326666666666667;0.986666666666667;0.000123333333333333;0.261904761904762;133.285.714.285.714;0.369090909090909;0.365454545454545
333;3068;66;2.69;2.06;9.08;2.5;2.1;110;0.064;0.02;0.1;0.21;13;0.723;0.061;0.044;27;0.07;0.64;14;0.16;46;3.7;0.55;0.122222222222222;0.0376470588235294;0.00833333333333333;0.00111111111111111;0.014;0.0325;0.0451875;0.0469230769230769;0.0366666666666667;0.0225;7,78E+09;0.0333333333333333;0.0657142857142857;0.0672727272727273;0.05
1519;6603;25;0;0;6.25;6.25;3.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
6214;19250;520;6.24;27.84;63.64;53.96;1.9;0;0;0;1.3;0;0;0.18;0.17;0.05;138;0.01;0.84;2;0;112;0;0.07;0;0;0;0.0144444444444444;0;0;0.01125;0.130769230769231;0.0416666666666667;0.115;1,11E+09;0.00476190476190476;0.16;0;0.00636363636363636
2532;10018;119;21.66;2.95;0;0;0;3;0.531;0.51;0;0.29;0;6.273;0.343;0.522;12;0.142;0.77;21;0.026;224;21.3;2.25;0.00333333333333333;0.312352941176471;0.2125;0;0.0193333333333333;0;0.3920625;0.263846153846154;0.435;0.01;0.000157777777777778;0.05;0.32;0.387272727272727;0.204545454545455
5578;18079;395;13.35;5.3;71.98;6.2;4.5;0;0.121;0.35;0;0.08;164;6.634;0.403;0.967;183;0.255;4.83;43;0.919;165;25.2;1.45;0;0.0711764705882353;0.145833333333333;0;0.00533333333333333;0.41;0.414625;0.31;0.805833333333333;0.1525;0.000283333333333333;0.102380952380952;0.235714285714286;0.458181818181818;0.131818181818182
2638;10134;145;20.93;5.53;1.5;0;0;0;0.4;0.65;0;0.25;3;4.023;0.202;0.754;8;0.079;1.48;14;0.054;196;19.5;2.88;0;0.235294117647059;0.270833333333333;0;0.0166666666666667;0.0075;0.2514375;0.155384615384615;0.628333333333333;0.00666666666666667;8,78E+09;0.0333333333333333;0.28;0.354545454545455;0.261818181818182
7858;28122;468;5.2;17.2;73.9;25.8;1.4;0;0.02;0;0;0;0;3.4;0.26;0.41;0;0;2.9;11;0;56;0;0.5;0;0.0117647058823529;0;0;0;0;0.2125;0.2;0.341666666666667;0;0;0.0261904761904762;0.08;0;0.0454545454545455
7900;28164;397;4;10.9;70.9;27.6;1.1;300;0.4;0;0;0;0;4;0.34;0.3;0;0;3.6;6;0;45;0;0.3;0.333333333333333;0.235294117647059;0;0;0;0;0.25;0.261538461538462;0.25;0;0;0.0142857142857143;0.0642857142857143;0;0.0272727272727273
1298;6190;81;4.19;1.03;13.66;3.17;4;35;0.046;0.03;1.1;0.39;29;0.324;0.029;0.056;38;0.082;1.02;19;0.228;13;4.3;0.53;0.0388888888888889;0.0270588235294118;0.0125;0.0122222222222222;0.026;0.0725;0.02025;0.0223076923076923;0.0466666666666667;0.0316666666666667;9,11E+09;0.0452380952380952;0.0185714285714286;0.0781818181818182;0.0481818181818182
4060;13878;208;28.31;9.65;0;0;0;0;0.372;1.57;0;0.41;9;4.947;0.151;0.065;7;0.067;2.29;18;0.01;174;28.7;4.7;0;0.218823529411765;0.654166666666667;0;0.0273333333333333;0.0225;0.3091875;0.116153846153846;0.0541666666666667;0.00583333333333333;7,44E+09;0.0428571428571429;0.248571428571429;0.521818181818182;0.427272727272727
3468;11816;38;2.17;0.27;8.48;2.83;3.3;343;0.088;0;6.6;0.38;18;0.581;0.053;0.074;23;0.103;0.75;14;0.357;46;0.9;0.58;0.381111111111111;0.0517647058823529;0;0.0733333333333333;0.0253333333333333;0.045;0.0363125;0.0407692307692308;0.0616666666666667;0.0191666666666667;0.000114444444444444;0.0333333333333333;0.0657142857142857;0.0163636363636364;0.0527272727272727
1850;8057;375;6.3;2;86.67;28.1;3.9;432;1.56;4.69;18.8;0.21;518;15.6;1.29;1.2;313;0.13;14.1;25;0.278;63;10.5;11.69;0.48;0.917647058823529;195.416.666.666.667;0.208888888888889;0.014;1.295;0.975;0.992307692307692;1;0.260833333333333;0.000144444444444444;0.0595238095238095;0.09;0.190909090909091;106.272.727.272.727
983;5186;147;30.13;2.08;0;0;0;3;0.807;0.37;0;0.06;10;11.75;0.205;0.035;9;0.063;0.71;32;0.011;230;30.2;1.72;0.00333333333333333;0.474705882352941;0.154166666666667;0;0.004;0.025;0.734375;0.157692307692308;0.0291666666666667;0.0075;7,00E-05;0.0761904761904762;0.328571428571429;0.549090909090909;0.156363636363636
8242;35187;258;9;1.05;53.26;3.01;2.6;0;0.059;0;0;0.07;252;3.41;0.291;0.69;67;0.03;3.4;28;0.48;160;15.5;0.53;0;0.0347058823529412;0;0;0.00466666666666667;0.63;0.213125;0.223846153846154;0.575;0.0558333333333333;3,33E+09;0.0666666666666667;0.228571428571429;0.281818181818182;0.0481818181818182
7046;22977;135;7.28;4.92;15.36;3.11;1.7;41;0.122;0.33;2.5;0.85;36;1.528;0.074;0.07;88;0.09;0.71;20;0.193;115;15.9;0.87;0.0455555555555556;0.0717647058823529;0.1375;0.0277777777777778;0.0566666666666667;0.09;0.0955;0.0569230769230769;0.0583333333333333;0.0733333333333333;1,00E-04;0.0476190476190476;0.164285714285714;0.289090909090909;0.0790909090909091
5066;16597;79;4.9;1;12.6;1.4;3.9;0;0.1;0.2;0;0;0;1;0;0.1;43;0;1.8;17;0;53;0;0.2;0;0.0588235294117647;0.0833333333333333;0;0;0;0.0625;0;0.0833333333333333;0.0358333333333333;0;0.0404761904761905;0.0757142857142857;0;0.0181818181818182
8440;42259;500;9;28.1;58.1;0.54;10;8;0.21;0;0.3;2.43;17;1.55;0.14;0.13;10;0.221;2.78;108;0;250;7.3;2.64;0.00888888888888889;0.123529411764706;0;0.00333333333333333;0.162;0.0425;0.096875;0.107692307692308;0.108333333333333;0.00833333333333333;0.000245555555555556;0.257142857142857;0.357142857142857;0.132727272727273;0.24
5717;18255;421;6.14;22.7;47.93;22.75;2.1;5;0.037;0.11;1.2;1.43;155;2.61;0.185;0.312;101;0.088;2.38;17;0.307;117;15.7;0.61;0.00555555555555556;0.0217647058823529;0.0458333333333333;0.0133333333333333;0.0953333333333333;0.3875;0.163125;0.142307692307692;0.26;0.0841666666666667;9,78E+09;0.0404761904761905;0.167142857142857;0.285454545454545;0.0554545454545455
8039;28304;257;7.14;3.57;49.16;4.29;4.3;155;0.571;1.71;0;0.41;88;5.714;0.486;0.429;143;0.193;6.43;65;1.711;286;30.5;1.17;0.172222222222222;0.335882352941176;0.7125;0;0.0273333333333333;0.22;0.357125;0.373846153846154;0.3575;0.119166666666667;0.000214444444444444;0.154761904761905;0.408571428571429;0.554545454545455;0.106363636363636
3502;11852;68;2.73;0.17;15.36;2.9;3.1;0;0.218;0;4.6;0.19;15;0.392;0.173;0.056;47;0.07;0.55;18;0.21;56;0.6;0.3;0;0.128235294117647;0;0.0511111111111111;0.0126666666666667;0.0375;0.0245;0.133076923076923;0.0466666666666667;0.0391666666666667;7,78E+09;0.0428571428571429;0.08;0.0109090909090909;0.0272727272727273
4964;16370;114;9.02;0.38;19.54;1.8;7.9;0;0.178;0;1.5;0.11;181;1.06;0.073;0.169;19;0.251;3.33;36;0.494;180;2.8;1.27;0;0.104705882352941;0;0.0166666666666667;0.00733333333333333;0.4525;0.06625;0.0561538461538462;0.140833333333333;0.0158333333333333;0.000278888888888889;0.0857142857142857;0.257142857142857;0.0509090909090909;0.115454545454545
2302;9150;29;1.1;0.3;9.32;2.5;2.8;1;0.08;0;53;0.15;11;0.1;0.02;0.04;26;0.037;0.6;8;0.03;16;0.4;0.06;0.00111111111111111;0.0470588235294118;0;0.588888888888889;0.01;0.0275;0.00625;0.0153846153846154;0.0333333333333333;0.0216666666666667;4,11E+09;0.019047619047619;0.0228571428571429;0.00727272727272727;0.00545454545454545
6151;19171;400;20;10;60;0;20;0;0;0;0;0;0;0;0;0;0;0;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
125;1136;376;82.4;0.04;4.47;0;0;0;0.024;0.53;0;0;96;0.723;2.316;0.037;89;0.17;0.24;72;0.05;89;125.1;0.16;0;0.0141176470588235;0.220833333333333;0;0;0.24;0.0451875;178.153.846.153.846;0.0308333333333333;0.0741666666666667;0.000188888888888889;0.171428571428571;0.127142857142857;227.454.545.454.545;0.0145454545454545
4194;14059;64;3.2;1.6;9.2;5.95;1.7;169;0.23;0.7;20;4.5;66;2.2;0.19;0.16;113;0;0.5;39;0;113;5.6;0.7;0.187777777777778;0.135294117647059;0.291666666666667;0.222222222222222;0.3;0.165;0.1375;0.146153846153846;0.133333333333333;0.0941666666666667;0;0.0928571428571429;0.161428571428571;0.101818181818182;0.0636363636363636
4555;15100;124;22.6;3.1;0;0;0;17;0.17;3.97;0;0;5;1.766;0.146;0.01;77;0.178;1.15;38;0.9;295;46.8;2.12;0.0188888888888889;0.1;165.416.666.666.667;0;0;0.0125;0.110375;0.112307692307692;0.00833333333333333;0.0641666666666667;0.000197777777777778;0.0904761904761905;0.421428571428571;0.850909090909091;0.192727272727273
5533;18021;195;5.2;1.5;43.3;2.42;4.7;25;0.082;0.01;0;0.32;14;1.12;0.115;0.014;70;0.08;2.1;63;1.02;112;21.9;0.5;0.0277777777777778;0.0482352941176471;0.00416666666666667;0;0.0213333333333333;0.035;0.07;0.0884615384615385;0.0116666666666667;0.0583333333333333;8,89E+09;0.15;0.16;0.398181818181818;0.0454545454545455
5230;17151;212;34.85;6.96;0;0;0;0;0.47;8.3;3;0.45;11;2.2;0.31;0.05;22;0.189;10;29;0;292;43.1;2.27;0;0.276470588235294;345.833.333.333.333;0.0333333333333333;0.03;0.0275;0.1375;0.238461538461538;0.0416666666666667;0.0183333333333333;0.00021;0.0690476190476191;0.417142857142857;0.783636363636364;0.206363636363636
228;1276;106;8.25;2.92;11.67;11;1;1;0.05;0.56;0;0;0;0.21;0.227;0.036;86;0.018;0.07;10;0.034;110;9.5;0.39;0.00111111111111111;0.0294117647058824;0.233333333333333;0;0;0;0.013125;0.174615384615385;0.03;0.0716666666666667;2,00E-05;0.0238095238095238;0.157142857142857;0.172727272727273;0.0354545454545455
6401;19898;216;3.17;12.7;22.23;6.35;4.8;118;0.048;0.39;0.6;0.3;5;0.116;0.24;0.041;128;0.023;0.09;14;0.008;105;2.6;0.69;0.131111111111111;0.0282352941176471;0.1625;0.00666666666666667;0.02;0.0125;0.00725;0.184615384615385;0.0341666666666667;0.106666666666667;2,56E+09;0.0333333333333333;0.15;0.0472727272727273;0.0627272727272727
5994;18988;461;9.7;17.9;66.3;9;2.7;0;0;0;0;0;0;3.8;0.29;0.44;0;0;3.5;13;0;190;0;0;0;0;0;0;0;0;0.2375;0.223076923076923;0.366666666666667;0;0;0.030952380952381;0.271428571428571;0;0
3058;11275;16;1.7;0.2;2.8;0;2;410;0.097;0;65;0;73;0.43;0.062;0.041;158;0.05;0.8;7;0.27;18;0.6;0.11;0.455555555555556;0.0570588235294118;0;0.722222222222222;0;0.1825;0.026875;0.0476923076923077;0.0341666666666667;0.131666666666667;5,56E+09;0.0166666666666667;0.0257142857142857;0.0109090909090909;0.01
5032;16534;211;19.7;10.4;9.6;1.2;2.8;0;0.4;2.1;0;0;0;4.2;0.2;1.7;73;0;1.5;0;0;210;0;1.2;0;0.235294117647059;0.875;0;0;0;0.2625;0.153846153846154;141.666.666.666.667;0.0608333333333333;0;0;0.3;0;0.109090909090909
4042;13860;354;24.13;27.86;0;0;0;0;0.34;2.94;0;0;7;4.07;0.19;0.09;13;0.088;2.23;22;0.014;178;21.7;5.73;0;0.2;1.225;0;0;0.0175;0.254375;0.146153846153846;0.075;0.0108333333333333;9,78E+09;0.0523809523809524;0.254285714285714;0.394545454545455;0.520909090909091
2161;8701;364;7.59;1.29;86.59;20.7;9.6;0;2.25;7;68;0;0;22.6;1.91;1.69;36;0;29;63;0;200;0;1.7;0;132.352.941.176.471;291.666.666.666.667;0.755555555555556;0;0;14.125;146.923.076.923.077;140.833.333.333.333;0.03;0;0.15;0.285714285714286;0;0.154545454545455
